fn,adult,name,date_recorded,call_type,rendition_num
LblBla4419_130416-Ag-01.wav,True,LblBla4419,2013-04-16,Ag,01
YelGre5275_110728-DC-44.wav,True,YelGre5275,2011-07-28,DC,44
WhiBlu4917_110318-TetC-16.wav,True,WhiBlu4917,2011-03-18,TetC,16
GreOra1817_110728-DC-05.wav,True,GreOra1817,2011-07-28,DC,05
LblBla4548_130418-Te-09.wav,True,LblBla4548,2013-04-18,Te,09
WhiBlu4917_110318-TetC-15.wav,True,WhiBlu4917,2011-03-18,TetC,15
GreOra1817_110728-ThukC-04.wav,True,GreOra1817,2011-07-28,ThukC,04
GreGre6364_130416-Te-25.wav,True,GreGre6364,2013-04-16,Te,25
LblRed0613_111006-DC-07.wav,True,LblRed0613,2011-10-06,DC,07
BluRas07dd_110425-DC-09.wav,True,BluRas07dd,2011-04-25,DC,09
WhiLbl0010_110425-Tet-30.wav,True,WhiLbl0010,2011-04-25,Tet,30
BlaLbl8026_110609-NestC-34.wav,True,BlaLbl8026,2011-06-09,NestC,34
GraGra0201_110623-NestCSeq-54.wav,True,GraGra0201,2011-06-23,NestCSeq,54
HPiHPi4748_110616-AggC-08.wav,True,HPiHPi4748,2011-06-16,AggC,08
GreGre2522_130416-Te-20.wav,True,GreGre2522,2013-04-16,Te,20
BlaBla0506_110302-TetC-13.wav,True,BlaBla0506,2011-03-02,TetC,13
GraLbl0457_110606-NestCSeq-40.wav,True,GraLbl0457,2011-06-06,NestCSeq,40
GreRas2400_110615_TetC-27.wav,True,GreRas2400,2011-06-15,TetC,27
WhiLbl0010_110607-TukC-11.wav,True,WhiLbl0010,2011-06-07,TukC,11
HPiHPi4748_110616-TetC-08.wav,True,HPiHPi4748,2011-06-16,TetC,08
LblBlu1630_110225-LTC-16.wav,True,LblBlu1630,2011-02-25,LTC,16
LblRed0613_111013-DC-12.wav,True,LblRed0613,2011-10-13,DC,12
BluRas07dd_110511-NestC-01.wav,True,BluRas07dd,2011-05-11,NestC,01
BluRas61dd_110414-DC-09.wav,True,BluRas61dd,2011-04-14,DC,09
GraLbl0457_110608-TukC-10.wav,True,GraLbl0457,2011-06-08,TukC,10
GraGra0201_110622-AggC-06.wav,True,GraGra0201,2011-06-22,AggC,06
GraLbl0457_110606-NestC-37.wav,True,GraLbl0457,2011-06-06,NestC,37
WhiBlu4917_110405-DC-22.wav,True,WhiBlu4917,2011-04-05,DC,22
YelOra2575_110630-TukC-20.wav,True,YelOra2575,2011-06-30,TukC,20
GraLbl0457_110407_TetC-03.wav,True,GraLbl0457,2011-04-07,TetC,03
BlaLbl8026_110422-Tet-13.wav,True,BlaLbl8026,2011-04-22,Tet,13
WhiBlu5698_110304-TetC-01.wav,True,WhiBlu5698,2011-03-04,TetC,01
GraLbl0457_110606-NestCSeq-25.wav,True,GraLbl0457,2011-06-06,NestCSeq,25
YelOra2575_110615-DC-01.wav,True,YelOra2575,2011-06-15,DC,01
BluRas61dd_110414-DC-12.wav,True,BluRas61dd,2011-04-14,DC,12
HPiHPi4748_110615-DC-03.wav,True,HPiHPi4748,2011-06-15,DC,03
GreWhi1242_130417-DC-02.wav,True,GreWhi1242,2013-04-17,DC,02
WhiLbl0010_110429-Song-04cut.wav,True,WhiLbl0010,2011-04-29,Song,04cut
LblRed0613_110920-TetC-04.wav,True,LblRed0613,2011-09-20,TetC,04
Unknown000_110302-AggC-01.wav,True,Unknown000,2011-03-02,AggC,01
LblRed0613_110920-NestSeq-61.wav,True,LblRed0613,2011-09-20,NestSeq,61
WhiBlu5698_110405-Song-30.wav,True,WhiBlu5698,2011-04-05,Song,30
GraLbl0457_110411-TetC-11.wav,True,GraLbl0457,2011-04-11,TetC,11
WhiLbl0010_110607-TukC-08.wav,True,WhiLbl0010,2011-06-07,TukC,08
WhiBlu4917_110405-NeArkC-10.wav,True,WhiBlu4917,2011-04-05,NeArkC,10
YelOra2575_110706-NestC-14.wav,True,YelOra2575,2011-07-06,NestC,14
WhiWhi1415_110405-NestC-04.wav,True,WhiWhi1415,2011-04-05,NestC,04
GraLbl0457_110603-NestC-22.wav,True,GraLbl0457,2011-06-03,NestC,22
HPiHPi4748_110701-TukC-06.wav,True,HPiHPi4748,2011-07-01,TukC,06
YelOra2575_110706-NestCSeq-25.wav,True,YelOra2575,2011-07-06,NestCSeq,25
GraGra0201_110615-DC-03.wav,True,GraGra0201,2011-06-15,DC,03
BlaBla0506_110302-NekakleC-13.wav,True,BlaBla0506,2011-03-02,NekakleC,13
BlaLbl8026_110429-DC-32.wav,True,BlaLbl8026,2011-04-29,DC,32
GraGra0201_110623-WhineCSeq-05e.wav,True,GraGra0201,2011-06-23,WhineCSeq,05e
GraGra0201_110622-AggC-05.wav,True,GraGra0201,2011-06-22,AggC,05
YelOra2575_110615-TetC-03.wav,True,YelOra2575,2011-06-15,TetC,03
HPiHPi4748_110627-NestC-16.wav,True,HPiHPi4748,2011-06-27,NestC,16
WhiBlu4917_110304-TetC-02.wav,True,WhiBlu4917,2011-03-04,TetC,02
LblRed0613_110920-NestC-02.wav,True,LblRed0613,2011-09-20,NestC,02
BlaLbl8026_110421-Tet-04.wav,True,BlaLbl8026,2011-04-21,Tet,04
YelOra2575_110801-TukC-27.wav,True,YelOra2575,2011-08-01,TukC,27
WhiRas44dd_110629-TukC-25.wav,True,WhiRas44dd,2011-06-29,TukC,25
WhiLbl0010_110606-NestC-05.wav,True,WhiLbl0010,2011-06-06,NestC,05
WhiRas44dd_110620-TukC-18.wav,True,WhiRas44dd,2011-06-20,TukC,18
LblBla4548_130416-Ne-35.wav,True,LblBla4548,2013-04-16,Ne,35
Unknown000_110405-ThuC-06.wav,True,Unknown000,2011-04-05,ThuC,06
BluRas07dd_110411-TetC-22.wav,True,BluRas07dd,2011-04-11,TetC,22
GraGra0201_110907-ThuckC-08.wav,True,GraGra0201,2011-09-07,ThuckC,08
WhiLbl0010_110502-DC-27.wav,True,WhiLbl0010,2011-05-02,DC,27
GraLbl0457_110606-AggC-06.wav,True,GraLbl0457,2011-06-06,AggC,06
GraLbl0457_110606-NestC-38.wav,True,GraLbl0457,2011-06-06,NestC,38
LblBla4419_130416-DC-12.wav,True,LblBla4419,2013-04-16,DC,12
Unknown00F_110328-DC-03.wav,True,Unknown00F,2011-03-28,DC,03
GraGra0201_110706-DC-48.wav,True,GraGra0201,2011-07-06,DC,48
WhiLbl0010_110606-NestC-35.wav,True,WhiLbl0010,2011-06-06,NestC,35
LblRed0613_110920-NestC-14.wav,True,LblRed0613,2011-09-20,NestC,14
HPiHPi4748_110622-AggC-15.wav,True,HPiHPi4748,2011-06-22,AggC,15
GraLbl0457_110607-AggC-19.wav,True,GraLbl0457,2011-06-07,AggC,19
GraGra0201_110623-WhineCSeq-05b.wav,True,GraGra0201,2011-06-23,WhineCSeq,05b
YelGre5275_110620-NestCSeq-16.wav,True,YelGre5275,2011-06-20,NestCSeq,16
LblBla4419_130416-Ne-01.wav,True,LblBla4419,2013-04-16,Ne,01
LblBla4548_130416-Ne-34.wav,True,LblBla4548,2013-04-16,Ne,34
YelGre5275_110701-TukC-21.wav,True,YelGre5275,2011-07-01,TukC,21
GraGra0201_110907-ThuckC-39.wav,True,GraGra0201,2011-09-07,ThuckC,39
WhiLbl0010_110425-DC-14.wav,True,WhiLbl0010,2011-04-25,DC,14
GreGre2522_130416-Te-15.wav,True,GreGre2522,2013-04-16,Te,15
BlaBla0506_110302-AggC-05.wav,True,BlaBla0506,2011-03-02,AggC,05
WhiRas44dd_110815-ThuckC-11.wav,True,WhiRas44dd,2011-08-15,ThuckC,11
GraGra0201_110620-TukC-14.wav,True,GraGra0201,2011-06-20,TukC,14
WhiLbl0010_110421-Tet-07.wav,True,WhiLbl0010,2011-04-21,Tet,07
GraGra0201_110907-ThuckC-37.wav,True,GraGra0201,2011-09-07,ThuckC,37
HPiHPi4748_110616-TetC-11.wav,True,HPiHPi4748,2011-06-16,TetC,11
LblRed0613_111013-DC-17.wav,True,LblRed0613,2011-10-13,DC,17
BluRas61dd_110406-TetC-13.wav,True,BluRas61dd,2011-04-06,TetC,13
GraLbl0457_110601-NestC-14.wav,True,GraLbl0457,2011-06-01,NestC,14
GraLbl0457_110509-NestC-04.wav,True,GraLbl0457,2011-05-09,NestC,04
YelOra2575_110706-NestC-19.wav,True,YelOra2575,2011-07-06,NestC,19
BluRas61dd_110511-NestC-01.wav,True,BluRas61dd,2011-05-11,NestC,01
GreOra1817_110701-AggC-17.wav,True,GreOra1817,2011-07-01,AggC,17
Unknown00F_110404-DC-12.wav,True,Unknown00F,2011-04-04,DC,12
WhiBlu4818_110329-TetC-09.wav,True,WhiBlu4818,2011-03-29,TetC,09
LblBla4419_130416-Ne-41.wav,True,LblBla4419,2013-04-16,Ne,41
HpiGra1004_130416-Whi-06.wav,True,HpiGra1004,2013-04-16,Whi,06
WhiWhi1415_110329-AggC-02.wav,True,WhiWhi1415,2011-03-29,AggC,02
GraGra0201_110728-DC-50.wav,True,GraGra0201,2011-07-28,DC,50
YelOra2575_110615-DC-02.wav,True,YelOra2575,2011-06-15,DC,02
GreGre2522_130416-Te-25.wav,True,GreGre2522,2013-04-16,Te,25
BluRas07dd_110607-TukC-03.wav,True,BluRas07dd,2011-06-07,TukC,03
WhiBlu5698_110304-AggC-07.wav,True,WhiBlu5698,2011-03-04,AggC,07
GraLbl0457_110422-DC-20.wav,True,GraLbl0457,2011-04-22,DC,20
YelGre5275_110701-TukC-28.wav,True,YelGre5275,2011-07-01,TukC,28
GreOra1817_110701-TukC-14.wav,True,GreOra1817,2011-07-01,TukC,14
BlaLbl8026_110609-NestC-30b.wav,True,BlaLbl8026,2011-06-09,NestC,30b
RedRas3600_110615-Song-01.wav,True,RedRas3600,2011-06-15,Song,01
BluRas61dd_110513-Song-22.wav,True,BluRas61dd,2011-05-13,Song,22
LblBla4419_130416-Wh-04.wav,True,LblBla4419,2013-04-16,Wh,04
GreOra1817_110729-ThukC-36.wav,True,GreOra1817,2011-07-29,ThukC,36
LblRed0613_110920-NestSeq-05.wav,True,LblRed0613,2011-09-20,NestSeq,05
BlaLbl8026_110429-DC-05.wav,True,BlaLbl8026,2011-04-29,DC,05
GraGra0201_110620-NestCSeq-02.wav,True,GraGra0201,2011-06-20,NestCSeq,02
GreOra1817_110728-ThukC-17.wav,True,GreOra1817,2011-07-28,ThukC,17
LblRed0613_110920-So-40.wav,True,LblRed0613,2011-09-20,So,40
HPiHPi4748_110701-AggC-24.wav,True,HPiHPi4748,2011-07-01,AggC,24
YelGre5275_110728-DC-27.wav,True,YelGre5275,2011-07-28,DC,27
GraLbl0457_110606-NestC-39.wav,True,GraLbl0457,2011-06-06,NestC,39
YelGre5275_110623-WhineC-14.wav,True,YelGre5275,2011-06-23,WhineC,14
BluRas07dd_110429-DC-26.wav,True,BluRas07dd,2011-04-29,DC,26
GraLbl0457_110608-TukC-06.wav,True,GraLbl0457,2011-06-08,TukC,06
YelOra2575_110630-Song-23.wav,True,YelOra2575,2011-06-30,Song,23
WhiRas44dd_110616-TetC-22.wav,True,WhiRas44dd,2011-06-16,TetC,22
BlaBla0506_110302-NekakleC-05c.wav,True,BlaBla0506,2011-03-02,NekakleC,05c
WhiLbl0010_110608-AggC-26.wav,True,WhiLbl0010,2011-06-08,AggC,26
GraLbl0457_110608-TukC-11.wav,True,GraLbl0457,2011-06-08,TukC,11
LblBla4548_130418-So-49.wav,True,LblBla4548,2013-04-18,So,49
YelGre5275_110615-TetC-24.wav,True,YelGre5275,2011-06-15,TetC,24
YelGre5275_110616-DC-17.wav,True,YelGre5275,2011-06-16,DC,17
GreRas2400_110615_TetC-19.wav,True,GreRas2400,2011-06-15,TetC,19
WhiBlu5698_110405-NestC-08.wav,True,WhiBlu5698,2011-04-05,NestC,08
LblRed0613_110923-WhineC-22.wav,True,LblRed0613,2011-09-23,WhineC,22
GraGra0201_110907-ThuckC-27.wav,True,GraGra0201,2011-09-07,ThuckC,27
PurRas20dd_110429-DC-26.wav,True,PurRas20dd,2011-04-29,DC,26
LblBla4548_130503-Te-27.wav,True,LblBla4548,2013-05-03,Te,27
GreGre2522_130416-Te-16.wav,True,GreGre2522,2013-04-16,Te,16
HPiHPi4748_110627-AggC-19.wav,True,HPiHPi4748,2011-06-27,AggC,19
BluRas61dd_110429-AggC-03.wav,True,BluRas61dd,2011-04-29,AggC,03
HPiHPi4748_110728-AggC-36.wav,True,HPiHPi4748,2011-07-28,AggC,36
BluRas61dd_110511-NestC-31.wav,True,BluRas61dd,2011-05-11,NestC,31
BlaLbl8026_110608-Nest-C-13.wav,True,BlaLbl8026,2011-06-08,Ne,13
LblBla4548_130418-WC-03.wav,True,LblBla4548,2013-04-18,WC,03
PurRas20dd_110411-TetC-18.wav,True,PurRas20dd,2011-04-11,TetC,18
WhiBlu4818_110404-DC-04.wav,True,WhiBlu4818,2011-04-04,DC,04
LblBla4548_130418-DC-31.wav,True,LblBla4548,2013-04-18,DC,31
WhiBlu4917_110302-NekakleC-06.wav,True,WhiBlu4917,2011-03-02,NekakleC,06
GraGra0201_110617-TetC-13.wav,True,GraGra0201,2011-06-17,TetC,13
GraGra0201_110907-ThuckC-11.wav,True,GraGra0201,2011-09-07,ThuckC,11
YelGre5275_110620-AggC-12.wav,True,YelGre5275,2011-06-20,AggC,12
LblRed0613_110922-AggC-10.wav,True,LblRed0613,2011-09-22,AggC,10
BluRas07dd_110407-DC-05.wav,True,BluRas07dd,2011-04-07,DC,05
YelGre5275_110615-TetC-21.wav,True,YelGre5275,2011-06-15,TetC,21
YelOra2575_110629-DC-24.wav,True,YelOra2575,2011-06-29,DC,24
HPiHPi4748_110627-NestCSeq-20.wav,True,HPiHPi4748,2011-06-27,NestCSeq,20
GraLbl0457_110608-TukC-01.wav,True,GraLbl0457,2011-06-08,TukC,01
YelGre5275_110701-TukC-27.wav,True,YelGre5275,2011-07-01,TukC,27
GraLbl0457_110421-TetC-25.wav,True,GraLbl0457,2011-04-21,TetC,25
LblBla4419_130417-Wh-15.wav,True,LblBla4419,2013-04-17,Wh,15
BluRas07dd_110411-TetC-21.wav,True,BluRas07dd,2011-04-11,TetC,21
HPiHPi4748_110701-TukC-07.wav,True,HPiHPi4748,2011-07-01,TukC,07
LblRed0613_110920-AggC-02.wav,True,LblRed0613,2011-09-20,AggC,02
GraLbl0457_110429-Song-12.wav,True,GraLbl0457,2011-04-29,Song,12
PurRas20dd_110608-TukC-07.wav,True,PurRas20dd,2011-06-08,TukC,07
HPiHPi4748_110706-WhineC-06.wav,True,HPiHPi4748,2011-07-06,WhineC,06
LblBlu1927_110225-Beggseq-10.wav,True,LblBlu1927,2011-02-25,Beggseq,10
GreGre2522_130416-Te-32.wav,True,GreGre2522,2013-04-16,Te,32
LblRed0613_110920-NestC-37.wav,True,LblRed0613,2011-09-20,NestC,37
GreOra1817_110620-NestCSeq-09.wav,True,GreOra1817,2011-06-20,NestCSeq,09
LblBla4419_130416-NeSeq-52.wav,True,LblBla4419,2013-04-16,NeSeq,52
WhiBlu4818_110404-Song-11.wav,True,WhiBlu4818,2011-04-04,Song,11
GraLbl0457_110421-DC-08.wav,True,GraLbl0457,2011-04-21,DC,08
WhiLbl0010_110606-NestC-27.wav,True,WhiLbl0010,2011-06-06,NestC,27
LblBla4548_130418-DC-30.wav,True,LblBla4548,2013-04-18,DC,30
WhiLbl0010_110427-AggC-04.wav,True,WhiLbl0010,2011-04-27,AggC,04
GraLbl0457_110421-TetC-24.wav,True,GraLbl0457,2011-04-21,TetC,24
BluRas61dd_110429-DC-37.wav,True,BluRas61dd,2011-04-29,DC,37
WhiGra0114_110302-NekakleC-02.wav,True,WhiGra0114,2011-03-02,NekakleC,02
WhiRas44dd_110815-ThuckC-47.wav,True,WhiRas44dd,2011-08-15,ThuckC,47
YelOra2575_110630-Song-24.wav,True,YelOra2575,2011-06-30,Song,24
Unknown00F_110405-DC-24.wav,True,Unknown00F,2011-04-05,DC,24
LblRed0613_110920-NestSeq-55.wav,True,LblRed0613,2011-09-20,NestSeq,55
BluRas07dd_110511-NestC-12.wav,True,BluRas07dd,2011-05-11,NestC,12
WhiBlu5698_110304-AggC-04.wav,True,WhiBlu5698,2011-03-04,AggC,04
YelOra2575_110630-DC-48.wav,True,YelOra2575,2011-06-30,DC,48
WhiLbl0010_110421-Tet-11.wav,True,WhiLbl0010,2011-04-21,Tet,11
GraGra0201_110620-TukC-19.wav,True,GraGra0201,2011-06-20,TukC,19
WhiBlu4818_110404-AggC-06.wav,True,WhiBlu4818,2011-04-04,AggC,06
GraLbl0457_110601-NestC-15.wav,True,GraLbl0457,2011-06-01,NestC,15
LblBla4548_130417-DC-13.wav,True,LblBla4548,2013-04-17,DC,13
YelGre5275_110615-TetC-12.wav,True,YelGre5275,2011-06-15,TetC,12
BluRas61dd_110511-NestC-17.wav,True,BluRas61dd,2011-05-11,NestC,17
LblRed0613_110920-NestSeq-65.wav,True,LblRed0613,2011-09-20,NestSeq,65
LblBla4548_130503-Te-34.wav,True,LblBla4548,2013-05-03,Te,34
BlaBla0506_110302-DC-15.wav,True,BlaBla0506,2011-03-02,DC,15
GraGra0201_110623-NestC-22.wav,True,GraGra0201,2011-06-23,NestC,22
YelGre5275_110616-Song-16.wav,True,YelGre5275,2011-06-16,Song,16
WhiLbl0010_110606-NestC-23.wav,True,WhiLbl0010,2011-06-06,NestC,23
LblBlu2028_110225-LTC-13.wav,True,LblBlu2028,2011-02-25,LTC,13
GreGre6364_130416-Te-19.wav,True,GreGre6364,2013-04-16,Te,19
LblBla4548_130417-DC-11.wav,True,LblBla4548,2013-04-17,DC,11
GraLbl0457_110429-Song-07.wav,True,GraLbl0457,2011-04-29,Song,07
YelGre5275_110615-TetC-25.wav,True,YelGre5275,2011-06-15,TetC,25
GraLbl0457_110411-TetC-07.wav,True,GraLbl0457,2011-04-11,TetC,07
GraGra0201_110623-NestCSeq-43.wav,True,GraGra0201,2011-06-23,NestCSeq,43
WhiBlu5698_110405-WhineC-15.wav,True,WhiBlu5698,2011-04-05,WhineC,15
GraLbl0457_110425-DC-22.wav,True,GraLbl0457,2011-04-25,DC,22
LblBla4548_130417-NeSeq-47.wav,True,LblBla4548,2013-04-17,NeSeq,47
PurRas20dd_110606-AggC-17.wav,True,PurRas20dd,2011-06-06,AggC,17
GreGre6364_130416-DC-13.wav,True,GreGre6364,2013-04-16,DC,13
HPiHPi4748_110616-DC-12.wav,True,HPiHPi4748,2011-06-16,DC,12
LblRed0613_110920-NestC-20.wav,True,LblRed0613,2011-09-20,NestC,20
WhiBlu5698_110404-NeKakleC-16.wav,True,WhiBlu5698,2011-04-04,NeKakleC,16
GraGra0201_110620-TetC-34.wav,True,GraGra0201,2011-06-20,TetC,34
WhiBlu5698_110329-TetC-19.wav,True,WhiBlu5698,2011-03-29,TetC,19
GraLbl0457_110606-NestCSeq-28.wav,True,GraLbl0457,2011-06-06,NestCSeq,28
GreGre2522_130416-Te-27.wav,True,GreGre2522,2013-04-16,Te,27
GreGre6364_130416-Te-27.wav,True,GreGre6364,2013-04-16,Te,27
WhiRas44dd_110616-TetC-07.wav,True,WhiRas44dd,2011-06-16,TetC,07
GreOra1817_110728-ThukC-24.wav,True,GreOra1817,2011-07-28,ThukC,24
PurRas20dd_110411-TetC-11.wav,True,PurRas20dd,2011-04-11,TetC,11
LblRed0613_111013-DC-20.wav,True,LblRed0613,2011-10-13,DC,20
GraGra0201_110907-ThuckC-19.wav,True,GraGra0201,2011-09-07,ThuckC,19
GreRas2400_110615_TetC-03.wav,True,GreRas2400,2011-06-15,TetC,03
HpiGra1004_130416-Whi-02.wav,True,HpiGra1004,2013-04-16,Whi,02
WhiLbl0010_110502-DC-25.wav,True,WhiLbl0010,2011-05-02,DC,25
WhiRas44dd_110620-DC-24.wav,True,WhiRas44dd,2011-06-20,DC,24
WhiBlu5698_110329-TetC-24.wav,True,WhiBlu5698,2011-03-29,TetC,24
WhiBlu4818_110329-TetC-14.wav,True,WhiBlu4818,2011-03-29,TetC,14
YelGre5275_110616-Song-15.wav,True,YelGre5275,2011-06-16,Song,15
WhiLbl0010_110421-DC-08.wav,True,WhiLbl0010,2011-04-21,DC,08
LblBla4548_130417-So-08.wav,True,LblBla4548,2013-04-17,So,08
GraLbl0457_110421-DC-09.wav,True,GraLbl0457,2011-04-21,DC,09
GreOra1817_110615-TetC-26.wav,True,GreOra1817,2011-06-15,TetC,26
GreOra1817_110728-DC-27.wav,True,GreOra1817,2011-07-28,DC,27
LblBla4548_130418-So-35.wav,True,LblBla4548,2013-04-18,So,35
BluRas61dd_110518-NestC-48.wav,True,BluRas61dd,2011-05-18,NestC,48
YelOra2575_110615-DC-05.wav,True,YelOra2575,2011-06-15,DC,05
WhiWhi1415_110302-TetC-16.wav,True,WhiWhi1415,2011-03-02,TetC,16
HPiHPi4748_110616-TetC-22.wav,True,HPiHPi4748,2011-06-16,TetC,22
YelOra2575_110630-DC-42.wav,True,YelOra2575,2011-06-30,DC,42
BlaBla0506_110302-TetC-11.wav,True,BlaBla0506,2011-03-02,TetC,11
GraGra0201_110623-AggC-08.wav,True,GraGra0201,2011-06-23,AggC,08
GreOra1817_110622-NestC-12.wav,True,GreOra1817,2011-06-22,NestC,12
GreOra1817_110616-AggC-01.wav,True,GreOra1817,2011-06-16,AggC,01
LblBla4548_130418-DC-40.wav,True,LblBla4548,2013-04-18,DC,40
LblBla4548_130416-NeSeq-30.wav,True,LblBla4548,2013-04-16,NeSeq,30
LblRas1800_110225-Beggseq-03.wav,True,LblRas1800,2011-02-25,Beggseq,03
PurRas20dd_110608-TukC-05.wav,True,PurRas20dd,2011-06-08,TukC,05
GreOra1817_110729-AggC-28.wav,True,GreOra1817,2011-07-29,AggC,28
HpiHpi4748_110620-Song-14bcut.wav,True,HpiHpi4748,2011-06-20,Song,14bcut
HPiHPi4748_110701-TukC-17.wav,True,HPiHPi4748,2011-07-01,TukC,17
LblRed0613_110923-WhineC-25.wav,True,LblRed0613,2011-09-23,WhineC,25
LblBla4548_130418-DC-42.wav,True,LblBla4548,2013-04-18,DC,42
LblBla4548_130418-So-38.wav,True,LblBla4548,2013-04-18,So,38
GreOra1817_110701-TukC-17.wav,True,GreOra1817,2011-07-01,TukC,17
GreGre6364_130416-Te-12.wav,True,GreGre6364,2013-04-16,Te,12
GreOra1817_110622-NestC-13.wav,True,GreOra1817,2011-06-22,NestC,13
LblBla4419_130416-Ne-38.wav,True,LblBla4419,2013-04-16,Ne,38
LblRed0613_110920-NestSeq-54.wav,True,LblRed0613,2011-09-20,NestSeq,54
WhiRas44dd_110616-TetC-26.wav,True,WhiRas44dd,2011-06-16,TetC,26
GreOra1817_110729-ThukC-37.wav,True,GreOra1817,2011-07-29,ThukC,37
WhiLbl0010_110421-DC-07.wav,True,WhiLbl0010,2011-04-21,DC,07
GreGre6364_130416-Te-22.wav,True,GreGre6364,2013-04-16,Te,22
WhiWhi1415_110328-TetC-21.wav,True,WhiWhi1415,2011-03-28,TetC,21
LblRed0613_111202-TukC-08.wav,True,LblRed0613,2011-12-02,TukC,08
HPiHPi4748_110706-AggC-32.wav,True,HPiHPi4748,2011-07-06,AggC,32
LblRed0613_110920-NestC-11.wav,True,LblRed0613,2011-09-20,NestC,11
GreOra1817_110728-ThukC-05.wav,True,GreOra1817,2011-07-28,ThukC,05
WhiWhi1415_110405-ThuC-22.wav,True,WhiWhi1415,2011-04-05,ThuC,22
WhiWhi1415_110405-ThuC-17.wav,True,WhiWhi1415,2011-04-05,ThuC,17
YelOra2575_110630-TukC-18.wav,True,YelOra2575,2011-06-30,TukC,18
YelOra2575_110630-TukC-12.wav,True,YelOra2575,2011-06-30,TukC,12
BlaLbl8026_110609-NestC-19.wav,True,BlaLbl8026,2011-06-09,NestC,19
GraGra0201_110907-ThuckC-02.wav,True,GraGra0201,2011-09-07,ThuckC,02
YelGre5275_110729-AggC-23.wav,True,YelGre5275,2011-07-29,AggC,23
LblRed0613_110920-NestC-35.wav,True,LblRed0613,2011-09-20,NestC,35
WhiLbl0010_110606-NestCSeq-31.wav,True,WhiLbl0010,2011-06-06,NestCSeq,31
GreRas2400_110615_TetC-07.wav,True,GreRas2400,2011-06-15,TetC,07
YelOra2575_110629-TetC-30.wav,True,YelOra2575,2011-06-29,TetC,30
LblBla4548_130417-So-22.wav,True,LblBla4548,2013-04-17,So,22
GreOra1817_110729-AggC-30.wav,True,GreOra1817,2011-07-29,AggC,30
BlaBla0506_110405-Song-15.wav,True,BlaBla0506,2011-04-05,Song,15
YelGre5275_110706-AggC-20.wav,True,YelGre5275,2011-07-06,AggC,20
GreGre6364_130416-Te-13.wav,True,GreGre6364,2013-04-16,Te,13
LblRed0613_110920-NestSeq-41.wav,True,LblRed0613,2011-09-20,NestSeq,41
HPiHPi4748_110706-WhineC-15.wav,True,HPiHPi4748,2011-07-06,WhineC,15
LblBla4548_130416-Ne-18.wav,True,LblBla4548,2013-04-16,Ne,18
BluRas61dd_110607-TukC-03.wav,True,BluRas61dd,2011-06-07,TukC,03
BlaLbl8026_110429-DC-30.wav,True,BlaLbl8026,2011-04-29,DC,30
GraGra0201_110907-ThuckC-14.wav,True,GraGra0201,2011-09-07,ThuckC,14
BluRas61dd_110406-TetC-05.wav,True,BluRas61dd,2011-04-06,TetC,05
YelOra2575_110630-DC-41.wav,True,YelOra2575,2011-06-30,DC,41
WhiLbl0010_110502-DC-21.wav,True,WhiLbl0010,2011-05-02,DC,21
WhiWhi1415_110328-DC-01.wav,True,WhiWhi1415,2011-03-28,DC,01
WhiLbl0010_110502-DC-26.wav,True,WhiLbl0010,2011-05-02,DC,26
GreGre2522_130416-Te-31.wav,True,GreGre2522,2013-04-16,Te,31
LblBla4419_130416-DC-33.wav,True,LblBla4419,2013-04-16,DC,33
GreGre6364_130416-Te-04.wav,True,GreGre6364,2013-04-16,Te,04
WhiLbl0010_110606-NestCSeq-10.wav,True,WhiLbl0010,2011-06-06,NestCSeq,10
WhiBlu4917_110404-NekakleC-08.wav,True,WhiBlu4917,2011-04-04,NekakleC,08
HPiHPi4748_110914-ThuckC-09.wav,True,HPiHPi4748,2011-09-14,ThuckC,09
WhiLbl0010_110607-TukC-03.wav,True,WhiLbl0010,2011-06-07,TukC,03
WhiLbl0010_110502-DC-28.wav,True,WhiLbl0010,2011-05-02,DC,28
GreGre2522_130416-Te-03.wav,True,GreGre2522,2013-04-16,Te,03
WhiRas44dd_110706-NestC-10.wav,True,WhiRas44dd,2011-07-06,NestC,10
LblBla4548_130417-So-19.wav,True,LblBla4548,2013-04-17,So,19
GraGra0201_110907-ThuckC-03.wav,True,GraGra0201,2011-09-07,ThuckC,03
HPiHPi4748_110616-DC-06.wav,True,HPiHPi4748,2011-06-16,DC,06
LblRed0613_110920-NestC-08.wav,True,LblRed0613,2011-09-20,NestC,08
BlaBla0506_110302-NestC-09d.wav,True,BlaBla0506,2011-03-02,NestC,09d
WhiRas44dd_110620-TukC-05.wav,True,WhiRas44dd,2011-06-20,TukC,05
LblGre0000_130521-LTC-20.wav,False,LblGre0000,2013-05-21,LTC,20
LblBlu6379_110411-LTC-24.wav,False,LblBlu6379,2011-04-11,LTC,24
LblBlu6680_110413-LTC-11.wav,False,LblBlu6680,2011-04-13,LTC,11
WhiBlu3414_110406-LTC-02.wav,False,WhiBlu3414,2011-04-06,LTC,02
GraRas1600_110222-Beggseq-03.wav,False,GraRas1600,2011-02-22,Beggseq,03
WhiBlu3414_110406-LTC-12.wav,False,WhiBlu3414,2011-04-06,LTC,12
LblBlu6379_110413-BeggSeq-07_01.wav,False,LblBlu6379,2011-04-13,BeggSeq,07_01
LblBlu6680_110413-LTC-20.wav,False,LblBlu6680,2011-04-13,LTC,20
